sample_token,scene_token,cam_type,category,attribute,visibility,bbox_bottom_corners,bbox_center
fedfb3a6cb804635a0f47143f9ca8d6f,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(411.52640979532634), np.float64(1107.4743270122558)), (np.float64(412.43011501774197), np.float64(1109.1536024128313)), (np.float64(408.26759020467364), np.float64(1111.3936729877441)), (np.float64(407.363884982258), np.float64(1109.7143975871686))]","[np.float64(409.897), np.float64(1109.434)]"
fedfb3a6cb804635a0f47143f9ca8d6f,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.truck,vehicle.stopped,3,"[(np.float64(397.09870763567056), np.float64(1099.8446198805937)), (np.float64(396.0153360681483), np.float64(1097.205317880692)), (np.float64(405.3652923643295), np.float64(1093.3673801194063)), (np.float64(406.44866393185174), np.float64(1096.006682119308))]","[np.float64(401.232), np.float64(1096.606)]"
fedfb3a6cb804635a0f47143f9ca8d6f,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.stopped,4,"[(np.float64(399.5032671821636), np.float64(1102.1720916875113)), (np.float64(398.8125647831742), np.float64(1100.5696076170661)), (np.float64(403.09473281783636), np.float64(1098.723908312489)), (np.float64(403.78543521682576), np.float64(1100.326392382934))]","[np.float64(401.299), np.float64(1100.448)]"
fedfb3a6cb804635a0f47143f9ca8d6f,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,2,"[(np.float64(402.43442782932027), np.float64(1101.768252659312)), (np.float64(402.285288866423), np.float64(1101.404650445697)), (np.float64(402.6775721706797), np.float64(1101.243747340688)), (np.float64(402.82671113357696), np.float64(1101.6073495543033))]","[np.float64(402.556), np.float64(1101.506)]"
965f6af5a92449348409029a5f048a38,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(410.75090472650584), np.float64(1106.6566460951037)), (np.float64(410.5397919310875), np.float64(1106.1923925139536)), (np.float64(410.9730952734942), np.float64(1105.9953539048963)), (np.float64(411.18420806891254), np.float64(1106.4596074860465))]","[np.float64(410.862), np.float64(1106.326)]"
965f6af5a92449348409029a5f048a38,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(405.5563189857033), np.float64(1108.9100578385667)), (np.float64(405.34975960351943), np.float64(1108.4558175699513)), (np.float64(405.8376810142967), np.float64(1108.233942161433)), (np.float64(406.0442403964806), np.float64(1108.6881824300485))]","[np.float64(405.697), np.float64(1108.572)]"
965f6af5a92449348409029a5f048a38,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(412.74008997987204), np.float64(1106.98680817747)), (np.float64(413.5771704354768), np.float64(1108.7002682181026)), (np.float64(409.329910020128), np.float64(1110.7751918225301)), (np.float64(408.4928295645233), np.float64(1109.0617317818976))]","[np.float64(411.035), np.float64(1108.881)]"
965f6af5a92449348409029a5f048a38,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.truck,vehicle.stopped,4,"[(np.float64(397.09870763567056), np.float64(1099.8446198805937)), (np.float64(396.0153360681483), np.float64(1097.205317880692)), (np.float64(405.3652923643295), np.float64(1093.3673801194063)), (np.float64(406.44866393185174), np.float64(1096.006682119308))]","[np.float64(401.232), np.float64(1096.606)]"
965f6af5a92449348409029a5f048a38,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(406.4425884808418), np.float64(1099.813171773928)), (np.float64(406.56175640502175), np.float64(1099.4397243133037)), (np.float64(406.9914115191582), np.float64(1099.576828226072)), (np.float64(406.8722435949782), np.float64(1099.9502756866962))]","[np.float64(406.717), np.float64(1099.695)]"
4711bcd34644420da8bc77163431888e,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(410.75090472650584), np.float64(1106.6566460951037)), (np.float64(410.5397919310875), np.float64(1106.1923925139536)), (np.float64(410.9730952734942), np.float64(1105.9953539048963)), (np.float64(411.18420806891254), np.float64(1106.4596074860465))]","[np.float64(410.862), np.float64(1106.326)]"
4711bcd34644420da8bc77163431888e,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(405.5563189857033), np.float64(1108.9100578385667)), (np.float64(405.34975960351943), np.float64(1108.4558175699513)), (np.float64(405.8376810142967), np.float64(1108.233942161433)), (np.float64(406.0442403964806), np.float64(1108.6881824300485))]","[np.float64(405.697), np.float64(1108.572)]"
4711bcd34644420da8bc77163431888e,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(414.0741410392561), np.float64(1106.4982100491807)), (np.float64(414.8433060106602), np.float64(1108.2432126986814)), (np.float64(410.51785896074387), np.float64(1110.1497899508195)), (np.float64(409.74869398933976), np.float64(1108.4047873013187))]","[np.float64(412.296), np.float64(1108.324)]"
4711bcd34644420da8bc77163431888e,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,3,"[(np.float64(415.29991958772865), np.float64(1104.6458347161024)), (np.float64(415.12117598122114), np.float64(1104.1874519904977)), (np.float64(415.5860804122713), np.float64(1104.0061652838976)), (np.float64(415.7648240187788), np.float64(1104.4645480095023))]","[np.float64(415.443), np.float64(1104.326)]"
4711bcd34644420da8bc77163431888e,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(406.3985884808418), np.float64(1099.798171773928)), (np.float64(406.51775640502177), np.float64(1099.4247243133038)), (np.float64(406.9474115191582), np.float64(1099.561828226072)), (np.float64(406.82824359497823), np.float64(1099.9352756866963))]","[np.float64(406.673), np.float64(1099.68)]"
a34fabc7aa674713b71f98ec541eb2d4,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(410.75090472650584), np.float64(1106.6566460951037)), (np.float64(410.5397919310875), np.float64(1106.1923925139536)), (np.float64(410.9730952734942), np.float64(1105.9953539048963)), (np.float64(411.18420806891254), np.float64(1106.4596074860465))]","[np.float64(410.862), np.float64(1106.326)]"
a34fabc7aa674713b71f98ec541eb2d4,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(411.1936964537983), np.float64(1098.1282982673008)), (np.float64(411.0392446525281), np.float64(1097.7517433030732)), (np.float64(411.43430354620176), np.float64(1097.589701732699)), (np.float64(411.58875534747193), np.float64(1097.9662566969266))]","[np.float64(411.314), np.float64(1097.859)]"
a34fabc7aa674713b71f98ec541eb2d4,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(415.4864503340399), np.float64(1106.0374271566595)), (np.float64(416.18651382460763), np.float64(1107.8112817474234)), (np.float64(411.78954966596007), np.float64(1109.5465728433403)), (np.float64(411.0894861753923), np.float64(1107.7727182525764))]","[np.float64(413.638), np.float64(1107.792)]"
a34fabc7aa674713b71f98ec541eb2d4,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(415.29991958772865), np.float64(1104.6458347161024)), (np.float64(415.12117598122114), np.float64(1104.1874519904977)), (np.float64(415.5860804122713), np.float64(1104.0061652838976)), (np.float64(415.7648240187788), np.float64(1104.4645480095023))]","[np.float64(415.443), np.float64(1104.326)]"
c78067571d104caba7c568a847d56971,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(419.35600985534575), np.float64(1102.9218550115897)), (np.float64(419.16841083432354), np.float64(1102.4713546150176)), (np.float64(419.6419901446543), np.float64(1102.2741449884102)), (np.float64(419.8295891656765), np.float64(1102.7246453849823))]","[np.float64(419.499), np.float64(1102.598)]"
c78067571d104caba7c568a847d56971,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(410.75090472650584), np.float64(1106.6566460951037)), (np.float64(410.5397919310875), np.float64(1106.1923925139536)), (np.float64(410.9730952734942), np.float64(1105.9953539048963)), (np.float64(411.18420806891254), np.float64(1106.4596074860465))]","[np.float64(410.862), np.float64(1106.326)]"
c78067571d104caba7c568a847d56971,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(416.7064503340399), np.float64(1105.4844271566596)), (np.float64(417.40651382460766), np.float64(1107.2582817474236)), (np.float64(413.0095496659601), np.float64(1108.9935728433404)), (np.float64(412.30948617539235), np.float64(1107.2197182525765))]","[np.float64(414.858), np.float64(1107.239)]"
c78067571d104caba7c568a847d56971,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(415.29991958772865), np.float64(1104.6458347161024)), (np.float64(415.12117598122114), np.float64(1104.1874519904977)), (np.float64(415.5860804122713), np.float64(1104.0061652838976)), (np.float64(415.7648240187788), np.float64(1104.4645480095023))]","[np.float64(415.443), np.float64(1104.326)]"
4246e57f018745c9b2bc68feb3d71b58,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(419.38300985534573), np.float64(1102.9688550115898)), (np.float64(419.1954108343235), np.float64(1102.5183546150176)), (np.float64(419.6689901446543), np.float64(1102.3211449884102)), (np.float64(419.8565891656765), np.float64(1102.7716453849823))]","[np.float64(419.526), np.float64(1102.645)]"
4246e57f018745c9b2bc68feb3d71b58,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(415.38690693450354), np.float64(1096.3118048793758)), (np.float64(415.2218294564875), np.float64(1095.9093444139237)), (np.float64(415.6390930654964), np.float64(1095.7381951206244)), (np.float64(415.80417054351244), np.float64(1096.1406555860765))]","[np.float64(415.513), np.float64(1096.025)]"
4246e57f018745c9b2bc68feb3d71b58,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(410.75090472650584), np.float64(1106.6566460951037)), (np.float64(410.5397919310875), np.float64(1106.1923925139536)), (np.float64(410.9730952734942), np.float64(1105.9953539048963)), (np.float64(411.18420806891254), np.float64(1106.4596074860465))]","[np.float64(410.862), np.float64(1106.326)]"
4246e57f018745c9b2bc68feb3d71b58,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(418.2794503340399), np.float64(1104.7914271566597)), (np.float64(418.97951382460764), np.float64(1106.5652817474236)), (np.float64(414.5825496659601), np.float64(1108.3005728433404)), (np.float64(413.88248617539233), np.float64(1106.5267182525765))]","[np.float64(416.431), np.float64(1106.546)]"
4246e57f018745c9b2bc68feb3d71b58,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(415.29991958772865), np.float64(1104.6458347161024)), (np.float64(415.12117598122114), np.float64(1104.1874519904977)), (np.float64(415.5860804122713), np.float64(1104.0061652838976)), (np.float64(415.7648240187788), np.float64(1104.4645480095023))]","[np.float64(415.443), np.float64(1104.326)]"
a7acb150914b40bdad9a2dc4e657cbf9,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(419.39200985534575), np.float64(1102.9718550115897)), (np.float64(419.20441083432354), np.float64(1102.5213546150176)), (np.float64(419.6779901446543), np.float64(1102.3241449884101)), (np.float64(419.8655891656765), np.float64(1102.7746453849823))]","[np.float64(419.535), np.float64(1102.648)]"
a7acb150914b40bdad9a2dc4e657cbf9,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(424.0795124436503), np.float64(1101.1213571862227)), (np.float64(423.8976797859791), np.float64(1100.684704137906)), (np.float64(424.3444875563497), np.float64(1100.4986428137772)), (np.float64(424.52632021402087), np.float64(1100.9352958620939))]","[np.float64(424.212), np.float64(1100.81)]"
a7acb150914b40bdad9a2dc4e657cbf9,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(419.6254503340399), np.float64(1104.1874271566596)), (np.float64(420.32551382460764), np.float64(1105.9612817474235)), (np.float64(415.9285496659601), np.float64(1107.6965728433404)), (np.float64(415.22848617539233), np.float64(1105.9227182525765))]","[np.float64(417.777), np.float64(1105.942)]"
a7acb150914b40bdad9a2dc4e657cbf9,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(415.29991958772865), np.float64(1104.6458347161024)), (np.float64(415.12117598122114), np.float64(1104.1874519904977)), (np.float64(415.5860804122713), np.float64(1104.0061652838976)), (np.float64(415.7648240187788), np.float64(1104.4645480095023))]","[np.float64(415.443), np.float64(1104.326)]"
0cd661df01aa40c3bb3a773ba86f753a,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(419.4010098553457), np.float64(1102.9748550115899)), (np.float64(419.2134108343235), np.float64(1102.5243546150177)), (np.float64(419.68699014465426), np.float64(1102.3271449884103)), (np.float64(419.87458916567647), np.float64(1102.7776453849824))]","[np.float64(419.544), np.float64(1102.651)]"
0cd661df01aa40c3bb3a773ba86f753a,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(424.0795124436503), np.float64(1101.1213571862227)), (np.float64(423.8976797859791), np.float64(1100.684704137906)), (np.float64(424.3444875563497), np.float64(1100.4986428137772)), (np.float64(424.52632021402087), np.float64(1100.9352958620939))]","[np.float64(424.212), np.float64(1100.81)]"
0cd661df01aa40c3bb3a773ba86f753a,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(420.9714503340399), np.float64(1103.5844271566596)), (np.float64(421.67151382460764), np.float64(1105.3582817474235)), (np.float64(417.2745496659601), np.float64(1107.0935728433403)), (np.float64(416.57448617539234), np.float64(1105.3197182525764))]","[np.float64(419.123), np.float64(1105.339)]"
0cd661df01aa40c3bb3a773ba86f753a,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(415.29991958772865), np.float64(1104.6458347161024)), (np.float64(415.12117598122114), np.float64(1104.1874519904977)), (np.float64(415.5860804122713), np.float64(1104.0061652838976)), (np.float64(415.7648240187788), np.float64(1104.4645480095023))]","[np.float64(415.443), np.float64(1104.326)]"
378a3a3e9af346308ab9dff8ced46d9c,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(419.4100098553457), np.float64(1102.9788550115898)), (np.float64(419.2224108343235), np.float64(1102.5283546150176)), (np.float64(419.6959901446543), np.float64(1102.3311449884102)), (np.float64(419.8835891656765), np.float64(1102.7816453849823))]","[np.float64(419.553), np.float64(1102.655)]"
378a3a3e9af346308ab9dff8ced46d9c,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(424.0795124436503), np.float64(1101.1213571862227)), (np.float64(423.8976797859791), np.float64(1100.684704137906)), (np.float64(424.3444875563497), np.float64(1100.4986428137772)), (np.float64(424.52632021402087), np.float64(1100.9352958620939))]","[np.float64(424.212), np.float64(1100.81)]"
378a3a3e9af346308ab9dff8ced46d9c,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(422.1095580172003), np.float64(1103.258005981366)), (np.float64(422.7472884155636), np.float64(1105.055211851322)), (np.float64(418.29244198279974), np.float64(1106.6359940186337)), (np.float64(417.6547115844364), np.float64(1104.8387881486778))]","[np.float64(420.201), np.float64(1104.947)]"
378a3a3e9af346308ab9dff8ced46d9c,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(415.29991958772865), np.float64(1104.6458347161024)), (np.float64(415.12117598122114), np.float64(1104.1874519904977)), (np.float64(415.5860804122713), np.float64(1104.0061652838976)), (np.float64(415.7648240187788), np.float64(1104.4645480095023))]","[np.float64(415.443), np.float64(1104.326)]"
eef55c3b48f34d949959b45130ee293a,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(419.41900985534573), np.float64(1102.9818550115897)), (np.float64(419.2314108343235), np.float64(1102.5313546150176)), (np.float64(419.7049901446543), np.float64(1102.3341449884101)), (np.float64(419.8925891656765), np.float64(1102.7846453849822))]","[np.float64(419.562), np.float64(1102.658)]"
eef55c3b48f34d949959b45130ee293a,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,movable_object.trafficcone,,4,"[(np.float64(424.0795124436503), np.float64(1101.1213571862227)), (np.float64(423.8976797859791), np.float64(1100.684704137906)), (np.float64(424.3444875563497), np.float64(1100.4986428137772)), (np.float64(424.52632021402087), np.float64(1100.9352958620939))]","[np.float64(424.212), np.float64(1100.81)]"
eef55c3b48f34d949959b45130ee293a,cc8c0bf57f984915a77078b10eb33198,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(423.4423404164076), np.float64(1102.909642585115)), (np.float64(424.0169607463109), np.float64(1104.7280101157485)), (np.float64(419.5096595835924), np.float64(1106.1523574148848)), (np.float64(418.9350392536891), np.float64(1104.3339898842514))]","[np.float64(421.476), np.float64(1104.531)]"
